6958005,Athena Burgundy Embellished Raw Silk Layered High-Low Dress,www.myntra.com/dresses/athena/athena-burgundy-embellished-raw-silk-layered-high-low-dress/6958005/buy,http://assets.myntassets.com/assets/images/6958005/2018/7/25/788f4209-316a-443a-a591-51bf97a8b4f91532495335086-Athena-Burgundy-Embellished-Raw-Silk-Layered-High-Low-Dress--1.jpg,Myntra
6739469,aLL Women Navy Blue Solid T-shirt Dress,www.myntra.com/dresses/all/all-women-navy-blue-solid-t-shirt-dress/6739469/buy,http://assets.myntassets.com/assets/images/6739469/2018/7/19/00b1ea5d-0af1-4ab0-ba88-15e332a07ba21531979861230-aLL-Women-Navy-Blue-Solid-T-shirt-Dress-9151531979859740-1.jpg,Myntra
6811206,Martini Women Black Checked Embroidered A-Line Dress,www.myntra.com/dresses/martini/martini-women-black-checked-embroidered-a-line-dress/6811206/buy,http://assets.myntassets.com/assets/images/6811206/2018/8/9/30ef8949-f5b1-4f91-a97b-a241514b78641533804491224-Martini-Women-Black--Off-White-Checked-Fit-and-Flare-Dress-451533804491005-1.jpg,Myntra
6633152,Athena Women Mustard Yellow &amp; Off-White Striped Maxi Dress,www.myntra.com/dresses/athena/athena-women-mustard-yellow--off-white-striped-maxi-dress/6633152/buy,http://assets.myntassets.com/assets/images/6633152/2018/7/10/e9267a2d-2743-47a5-8337-a629dd7c84161531201577590-Athena-Women-Mustard-Yellow--Off-White-Striped-Maxi-Dress-8431531201577431-1.jpg,Myntra
6811205,Martini Women Green Printed Drawstring Dress,www.myntra.com/dresses/martini/martini-women-green-printed-drawstring-dress/6811205/buy,http://assets.myntassets.com/assets/images/6811205/2018/8/9/69f20eb6-322d-4c9c-b948-dd43472db53d1533804479493-Martini-Women-Green-Printed-Fit-and-Flare-Dress-6281533804479318-1.jpg,Myntra
6635447,I AM FOR YOU Women Dusty Pink Solid A-Line Dress,www.myntra.com/dresses/i-am-for-you/i-am-for-you-women-dusty-pink-solid-a-line-dress/6635447/buy,http://assets.myntassets.com/assets/images/6635447/2018/6/11/7e2388d7-f59e-4a8d-9412-e10e649b4e361528710432145-I-AM-FOR-YOU-Women-Dresses-3641528710431746-1.jpg,Myntra
8834865,RARE Women Black &amp; Pink Printed A-Line Dress,www.myntra.com/dresses/rare/rare-women-black--pink-printed-a-line-dress/8834865/buy,http://assets.myntassets.com/assets/images/8834865/2019/2/27/d6711b89-23bd-46f6-829c-3c8c78325a281551250212741-RARE-Women-Black-Printed-Empire-Dress-3421551250211002-1.jpg,Myntra
6541305,ONLY Women Red Solid One-Shoulder A-Line Dress,www.myntra.com/dresses/only/only-women-red-solid-one-shoulder-a-line-dress/6541305/buy,http://assets.myntassets.com/assets/images/6541305/2018/6/2/1f9a62ee-508b-49fc-b822-45af40d83e181527931833862-ONLY-Women-Dresses-6281527931832877-1.jpg,Myntra
6014936,Berrylush Women Green Printed Maxi Dress,www.myntra.com/dresses/berrylush/berrylush-women-green-printed-maxi-dress/6014936/buy,http://assets.myntassets.com/assets/images/6014936/2018/5/17/885b2305-ca9c-49c4-96a7-1af7ed0823761526538836829-na-491526538836612-1.jpg,Myntra
5559116,Athena Women Peach-Coloured Solid Fit and Flare Dress,www.myntra.com/dresses/athena/athena-women-peach-coloured-solid-fit-and-flare-dress/5559116/buy,http://assets.myntassets.com/assets/images/5559116/2018/5/9/11525848504919-Athena-Women-Peach-Coloured-Solid-Fit-and-Flare-Dress-5691525848504735-1.jpg,Myntra
5617117,Athena Women Black Printed Fit and Flare Dress,www.myntra.com/dresses/athena/athena-women-black-printed-fit-and-flare-dress/5617117/buy,http://assets.myntassets.com/assets/images/5617117/2018/5/3/11525333757297-Athena-navy-blue-floral-print-short-dress-with-three-quarter-sleeves-3521525333757115-1.jpg,Myntra
3092256,Deal Jeans Women Rust Red Printed A-Line Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-women-rust-red-printed-a-line-dress/3092256/buy,http://assets.myntassets.com/assets/images/3092256/2018/3/31/11522479242475-Deal-Jeans-Women-Dresses-5271522479242340-1.jpg,Myntra
4379423,I AM FOR YOU Women Navy Self-Striped A-Line Dress,www.myntra.com/dresses/i-am-for-you/i-am-for-you-women-navy-self-striped-a-line-dress/4379423/buy,http://assets.myntassets.com/assets/images/4379423/2018/4/3/11522735790894-I-AM-FOR-YOU-Women-Teal-Striped-A-Line-Dress-301522735790706-1.jpg,Myntra
4448478,Athena Women Green Solid Fit and Flare Dress,www.myntra.com/dresses/athena/athena-women-green-solid-fit-and-flare-dress/4448478/buy,http://assets.myntassets.com/assets/images/4448478/2018/4/4/11522824356446-Athena-green-maxi-dress-with-exposed-shoulder-and-hand-made-flower-on-front-2281522824356221-1.jpg,Myntra
