Product Id,Product Name,Product Url,Image Url,Company Name
X88M1OW2PQW,Sleeveless Printed Shirt Dress,https://www.nnnow.com/bronz-women-sleeveless-printed-shirt-dress-X88M1OW2PQW,https://cdn11.nnnow.com/web-images/medium/styles/X88M1OW2PQW/1547629435007/1.jpg,NNNOW
H0ES90LOHF8,Sleeveless Printed Shift Dress,https://www.nnnow.com/bronz-women-sleeveless-printed-shift-dress-H0ES90LOHF8,https://cdn19.nnnow.com/web-images/medium/styles/H0ES90LOHF8/1556799789254/1.jpg,NNNOW
JC3XK0SPEJY,Printed Midi Dress,https://www.nnnow.com/bronz-women-printed-midi-dress-JC3XK0SPEJY,https://cdn03.nnnow.com/web-images/medium/styles/JC3XK0SPEJY/1556799789201/1.jpg,NNNOW
X51XZUZ5KDK,Strappy A-Line Dress,https://www.nnnow.com/bronz-women-strappy-a-line-dress-X51XZUZ5KDK,https://cdn10.nnnow.com/web-images/medium/styles/X51XZUZ5KDK/1515664096348/1.jpg,NNNOW
9ME1EEBTVBX,Floral Print Fit And Flare Dress,https://www.nnnow.com/sugr-women-floral-print-fit-and-flare-dress-9ME1EEBTVBX,https://cdn19.nnnow.com/web-images/medium/styles/9ME1EEBTVBX/1547637698108/1.jpg,NNNOW
UYP1201RNUR,Hooded T-Shirt Dress,https://www.nnnow.com/sugr-women-hooded-t-shirt-dress-UYP1201RNUR,https://cdn12.nnnow.com/web-images/medium/styles/UYP1201RNUR/1553854028042/1.jpg,NNNOW
A0MA77SQ2O6,Printed Maxi Dress,https://www.nnnow.com/bronz-women-printed-maxi-dress-A0MA77SQ2O6,https://cdn13.nnnow.com/web-images/medium/styles/A0MA77SQ2O6/1532341253596/1.jpg,NNNOW
MSHG1QLJD0F,Printed A-Line Dress,https://www.nnnow.com/bronz-women-printed-a-line-dress-MSHG1QLJD0F,https://cdn13.nnnow.com/web-images/medium/styles/MSHG1QLJD0F/1537356562496/1.jpg,NNNOW
J8YU5UD6NP4,Heathered Active T-Shirt Dress,https://www.nnnow.com/sugr-women-heathered-active-t-shirt-dress-J8YU5UD6NP4,https://cdn08.nnnow.com/web-images/medium/styles/J8YU5UD6NP4/1517572952769/1.jpg,NNNOW
UA42YIIBXZ7,Printed Swing Dress,https://www.nnnow.com/bronz-women-printed-swing-dress-UA42YIIBXZ7,https://cdn15.nnnow.com/web-images/medium/styles/UA42YIIBXZ7/1519294781206/1.jpg,NNNOW
PX0K3C19X1M,Dyed Tiered Maxi Dress,https://www.nnnow.com/bronz-women-dyed-tiered-maxi-dress-PX0K3C19X1M,https://cdn13.nnnow.com/web-images/medium/styles/PX0K3C19X1M/1534152227028/1.jpg,NNNOW
9C9BT83AEP5,Lace Shift Dress,https://www.nnnow.com/sugr-women-lace-shift-dress-9C9BT83AEP5,https://cdn14.nnnow.com/web-images/medium/styles/9C9BT83AEP5/1522322001784/1.jpg,NNNOW
IVPXQ2XS6IL,Printed A-Line Dress,https://www.nnnow.com/bronz-women-printed-a-line-dress-IVPXQ2XS6IL,https://cdn06.nnnow.com/web-images/medium/styles/IVPXQ2XS6IL/1532339960186/1.jpg,NNNOW
MW8L4MKJPM7,Floral Print Fit And Flare Dress,https://www.nnnow.com/sugr-women-floral-print-fit-and-flare-dress-MW8L4MKJPM7,https://cdn14.nnnow.com/web-images/medium/styles/MW8L4MKJPM7/1547636002307/1.jpg,NNNOW
EP1LZ43461Y,Floral Print Skater Dress,https://www.nnnow.com/sugr-women-floral-print-skater-dress-EP1LZ43461Y,https://cdn09.nnnow.com/web-images/medium/styles/EP1LZ43461Y/1553854028137/1.jpg,NNNOW
EFFGJYP7HRO,Combination Print Slip Dress,https://www.nnnow.com/bronz-women-combination-print-slip-dress-EFFGJYP7HRO,https://cdn05.nnnow.com/web-images/medium/styles/EFFGJYP7HRO/1522322001789/1.jpg,NNNOW
